Sale_Price,Area of the House from Basement (in Sqft),Years Since Renovation,Years_Since_Renovation_Bin,Age of House (in Years),House_Age_Group,No of Bathrooms,No of Bedrooms,No of Floors,Ever_Renovated_Yes,Renovation_Status
430000.0,1550.0,0,0,12,11-20 yrs,3.25,3,3.0,0,Not Renovated
392000.0,2130.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
795000.0,2890.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
457000.0,1010.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
453000.0,2502.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
376000.0,1340.0,0,0,10,0-10 yrs,2.0,3,3.0,0,Not Renovated
469995.0,2350.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
540000.0,1810.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
555000.0,3310.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
445000.0,590.0,0,0,12,11-20 yrs,2.0,3,1.0,0,Not Renovated
256950.0,720.0,0,0,10,0-10 yrs,2.0,2,2.0,0,Not Renovated
297000.0,2230.0,0,0,7,0-10 yrs,2.5,4,2.0,0,Not Renovated
320000.0,1970.0,0,0,13,11-20 yrs,2.5,4,2.0,0,Not Renovated
805000.0,3200.0,0,0,12,11-20 yrs,4.5,5,2.0,0,Not Renovated
799990.0,3110.0,0,0,4,0-10 yrs,2.75,4,2.0,0,Not Renovated
680000.0,2850.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
395000.0,1600.0,0,0,11,11-20 yrs,2.5,3,2.0,0,Not Renovated
732000.0,1960.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
163800.0,990.0,0,0,14,11-20 yrs,2.5,2,2.0,0,Not Renovated
220000.0,990.0,0,0,14,11-20 yrs,2.5,2,2.0,0,Not Renovated
308625.0,1500.0,0,0,19,11-20 yrs,2.0,2,3.0,0,Not Renovated
375000.0,2424.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
300000.0,2303.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
284000.0,1880.0,0,0,9,0-10 yrs,2.5,3,2.0,0,Not Renovated
610000.0,780.0,0,0,4,0-10 yrs,2.0,2,2.0,0,Not Renovated
955000.0,3720.0,0,0,6,0-10 yrs,3.25,4,2.0,0,Not Renovated
982000.0,3610.0,0,0,4,0-10 yrs,2.75,4,2.0,0,Not Renovated
359000.0,1360.0,0,0,10,0-10 yrs,1.5,3,3.0,0,Not Renovated
779380.0,2590.0,0,0,4,0-10 yrs,2.5,5,2.0,0,Not Renovated
1129575.0,4390.0,0,0,11,11-20 yrs,3.25,5,2.0,0,Not Renovated
635000.0,1890.0,0,0,4,0-10 yrs,3.0,3,2.5,0,Not Renovated
1060000.0,3880.0,0,0,11,11-20 yrs,3.75,4,2.5,0,Not Renovated
389500.0,1270.0,0,0,12,11-20 yrs,2.5,3,3.0,0,Not Renovated
359800.0,2170.0,0,0,4,0-10 yrs,2.5,5,2.0,0,Not Renovated
399950.0,1296.0,0,0,9,0-10 yrs,3.0,3,3.0,0,Not Renovated
320000.0,1140.0,0,0,5,0-10 yrs,3.25,3,2.0,0,Not Renovated
255900.0,1489.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
380000.0,2130.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
580000.0,1130.0,0,0,9,0-10 yrs,2.75,3,2.0,0,Not Renovated
545000.0,1430.0,0,0,10,0-10 yrs,3.75,5,1.0,0,Not Renovated
451300.0,1140.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
852880.0,3450.0,0,0,4,0-10 yrs,3.25,4,2.0,0,Not Renovated
305000.0,1914.0,0,0,9,0-10 yrs,2.5,4,2.0,0,Not Renovated
295000.0,988.0,0,0,11,11-20 yrs,1.5,2,3.0,0,Not Renovated
261000.0,1584.0,0,0,6,0-10 yrs,2.25,3,2.0,0,Not Renovated
560000.0,2630.0,0,0,17,11-20 yrs,2.5,4,2.0,0,Not Renovated
795000.0,3520.0,0,0,6,0-10 yrs,3.25,4,2.0,0,Not Renovated
384950.0,2380.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
500000.0,1410.0,0,0,6,0-10 yrs,1.75,3,3.0,0,Not Renovated
640000.0,3220.0,0,0,5,0-10 yrs,3.5,4,2.0,0,Not Renovated
418000.0,3266.0,0,0,4,0-10 yrs,3.25,4,2.0,0,Not Renovated
799000.0,2550.0,0,0,11,11-20 yrs,2.0,3,2.0,0,Not Renovated
552900.0,3828.0,0,0,4,0-10 yrs,3.5,4,2.5,0,Not Renovated
539950.0,1670.0,0,0,4,0-10 yrs,2.25,3,3.0,0,Not Renovated
524225.0,3056.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
424950.0,1000.0,0,0,13,11-20 yrs,1.5,2,3.0,0,Not Renovated
560000.0,1200.0,0,0,11,11-20 yrs,3.25,3,2.0,0,Not Renovated
715000.0,3490.0,0,0,9,0-10 yrs,3.0,5,2.0,0,Not Renovated
300000.0,2760.0,0,0,12,11-20 yrs,2.5,5,2.0,0,Not Renovated
405000.0,1440.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
327000.0,1370.0,0,0,9,0-10 yrs,3.0,3,3.0,0,Not Renovated
859950.0,3180.0,0,0,4,0-10 yrs,4.0,6,2.0,0,Not Renovated
560000.0,2720.0,0,0,10,0-10 yrs,3.0,4,2.0,0,Not Renovated
379900.0,1800.0,0,0,7,0-10 yrs,2.5,3,2.0,0,Not Renovated
625000.0,3220.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
398096.0,2370.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
315000.0,1180.0,0,0,11,11-20 yrs,2.5,3,2.0,0,Not Renovated
939000.0,3640.0,0,0,4,0-10 yrs,3.5,4,2.0,0,Not Renovated
674000.0,1920.0,0,0,15,11-20 yrs,2.5,3,2.0,0,Not Renovated
306000.0,2267.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,4260.0,0,0,12,11-20 yrs,4.75,5,2.0,0,Not Renovated
394950.0,1131.0,0,0,7,0-10 yrs,1.0,2,3.0,0,Not Renovated
914154.0,2940.0,0,0,4,0-10 yrs,3.5,3,2.0,0,Not Renovated
496000.0,2180.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
430100.0,940.0,0,0,9,0-10 yrs,2.25,3,2.0,0,Not Renovated
449990.0,2680.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
502000.0,2680.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
310000.0,1300.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
349950.0,2796.0,0,0,5,0-10 yrs,3.5,4,2.5,0,Not Renovated
625000.0,1000.0,0,0,10,0-10 yrs,1.75,2,2.0,0,Not Renovated
1050000.0,3260.0,0,0,4,0-10 yrs,3.5,4,2.0,0,Not Renovated
680000.0,2330.0,0,0,13,11-20 yrs,2.75,4,2.0,0,Not Renovated
828950.0,2820.0,0,0,5,0-10 yrs,3.5,4,2.0,0,Not Renovated
274950.0,1608.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
293000.0,1610.0,0,0,39,31-50 yrs,2.25,2,2.0,0,Not Renovated
795000.0,2670.0,0,0,11,11-20 yrs,3.5,4,2.0,0,Not Renovated
282900.0,1710.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
909950.0,3050.0,0,0,4,0-10 yrs,3.75,5,2.0,0,Not Renovated
922755.0,3560.0,0,0,4,0-10 yrs,3.5,4,2.0,0,Not Renovated
424000.0,2650.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
630000.0,2590.0,0,0,9,0-10 yrs,2.5,3,2.0,0,Not Renovated
810000.0,4140.0,0,0,11,11-20 yrs,3.25,4,2.0,0,Not Renovated
256703.0,1670.0,0,0,4,0-10 yrs,2.0,3,1.0,0,Not Renovated
386380.0,1720.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
485000.0,1510.0,0,0,8,0-10 yrs,2.0,2,1.0,0,Not Renovated
275000.0,1450.0,0,0,8,0-10 yrs,2.25,3,2.0,0,Not Renovated
370000.0,1812.0,0,0,7,0-10 yrs,2.5,4,2.0,0,Not Renovated
499950.0,940.0,0,0,13,11-20 yrs,2.25,2,2.0,0,Not Renovated
502000.0,1600.0,0,0,9,0-10 yrs,2.5,3,3.0,0,Not Renovated
654000.0,1280.0,0,0,13,11-20 yrs,3.25,3,2.0,0,Not Renovated
575000.0,1500.0,0,0,5,0-10 yrs,2.25,4,3.0,0,Not Renovated
500000.0,3630.0,0,0,10,0-10 yrs,2.5,4,2.0,0,Not Renovated
554000.0,1960.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
360000.0,1150.0,0,0,58,50+ yrs,1.75,4,1.0,0,Not Renovated
619990.0,2630.0,0,0,3,0-10 yrs,2.75,4,2.0,0,Not Renovated
317500.0,2233.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
564950.0,2990.0,0,0,4,0-10 yrs,2.75,4,2.0,0,Not Renovated
545000.0,1240.0,0,0,4,0-10 yrs,1.25,2,2.0,0,Not Renovated
333700.0,2230.0,0,0,12,11-20 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,2280.0,0,0,20,11-20 yrs,3.25,3,2.0,0,Not Renovated
530000.0,2290.0,0,0,6,0-10 yrs,3.0,4,2.0,0,Not Renovated
396000.0,950.0,0,0,12,11-20 yrs,1.5,2,3.0,0,Not Renovated
305000.0,1120.0,0,0,6,0-10 yrs,1.75,2,2.0,0,Not Renovated
380000.0,2420.0,0,0,5,0-10 yrs,3.5,5,2.0,0,Not Renovated
305000.0,1714.0,0,0,8,0-10 yrs,2.5,4,2.0,0,Not Renovated
440000.0,2230.0,0,0,7,0-10 yrs,2.5,4,2.0,0,Not Renovated
459000.0,2530.0,0,0,5,0-10 yrs,3.0,4,2.0,0,Not Renovated
530000.0,1160.0,0,0,13,11-20 yrs,3.5,3,2.0,0,Not Renovated
600000.0,3110.0,0,0,6,0-10 yrs,2.75,4,2.0,0,Not Renovated
515000.0,1660.0,0,0,10,0-10 yrs,3.0,3,2.0,0,Not Renovated
275000.0,2150.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
540000.0,1020.0,0,0,4,0-10 yrs,1.75,3,2.0,0,Not Renovated
445000.0,2230.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
285000.0,1320.0,0,0,9,0-10 yrs,2.5,3,3.0,0,Not Renovated
480000.0,1060.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
440000.0,2080.0,0,0,13,11-20 yrs,3.25,5,2.0,0,Not Renovated
287450.0,1440.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
507950.0,2630.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
750000.0,3040.0,0,0,6,0-10 yrs,3.5,3,2.0,0,Not Renovated
425000.0,1400.0,0,0,11,11-20 yrs,1.5,3,3.0,0,Not Renovated
420000.0,1520.0,0,0,9,0-10 yrs,3.5,3,2.0,0,Not Renovated
394950.0,1270.0,0,0,12,11-20 yrs,2.5,3,3.0,0,Not Renovated
635000.0,3030.0,0,0,6,0-10 yrs,3.25,4,2.0,0,Not Renovated
513000.0,1330.0,0,0,23,21-30 yrs,2.5,3,2.0,0,Not Renovated
380000.0,2110.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,2680.0,0,0,11,11-20 yrs,3.25,4,1.0,0,Not Renovated
540000.0,2090.0,0,0,11,11-20 yrs,3.0,5,2.0,0,Not Renovated
352499.0,1150.0,0,0,9,0-10 yrs,2.25,2,2.0,0,Not Renovated
603000.0,2370.0,0,0,10,0-10 yrs,3.5,4,2.0,0,Not Renovated
685000.0,2310.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
330675.0,1200.0,0,0,12,11-20 yrs,3.0,4,1.0,0,Not Renovated
275000.0,1140.0,0,0,12,11-20 yrs,3.0,3,2.0,0,Not Renovated
259950.0,1578.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
441000.0,1720.0,0,0,7,0-10 yrs,2.0,3,1.0,0,Not Renovated
1129575.0,2930.0,0,0,12,11-20 yrs,3.75,5,2.0,0,Not Renovated
590000.0,1680.0,0,0,11,11-20 yrs,3.5,3,2.0,0,Not Renovated
497000.0,1050.0,0,0,6,0-10 yrs,2.25,3,2.0,0,Not Renovated
345500.0,1930.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
562500.0,1000.0,0,0,12,11-20 yrs,2.25,3,2.0,0,Not Renovated
355000.0,1300.0,0,0,13,11-20 yrs,2.25,3,2.0,0,Not Renovated
345000.0,860.0,0,0,9,0-10 yrs,2.25,2,2.0,0,Not Renovated
478000.0,3040.0,0,0,11,11-20 yrs,2.5,3,2.0,0,Not Renovated
391500.0,2424.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
265000.0,1084.0,0,0,42,31-50 yrs,1.5,2,2.0,0,Not Renovated
395000.0,2510.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
286308.0,1220.0,0,0,12,11-20 yrs,1.5,2,3.0,0,Not Renovated
370000.0,1080.0,0,0,9,0-10 yrs,2.25,2,2.0,0,Not Renovated
1080000.0,2860.0,0,0,4,0-10 yrs,3.5,5,2.0,0,Not Renovated
298900.0,1852.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
775000.0,2580.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
790000.0,3190.0,0,0,8,0-10 yrs,3.5,4,2.0,0,Not Renovated
1050000.0,2300.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
249000.0,1090.0,0,0,36,31-50 yrs,1.5,2,2.0,0,Not Renovated
348000.0,2360.0,0,0,7,0-10 yrs,2.0,3,1.0,0,Not Renovated
358000.0,2460.0,0,0,7,0-10 yrs,2.5,5,2.0,0,Not Renovated
260000.0,2025.0,0,0,11,11-20 yrs,2.5,5,2.0,0,Not Renovated
765000.0,3400.0,0,0,12,11-20 yrs,3.0,4,2.0,0,Not Renovated
739000.0,2810.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
890000.0,3200.0,0,0,12,11-20 yrs,3.5,5,2.0,0,Not Renovated
462000.0,3070.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
380000.0,1564.0,0,0,56,50+ yrs,2.5,4,1.0,0,Not Renovated
770000.0,3350.0,0,0,5,0-10 yrs,3.5,5,2.0,0,Not Renovated
641000.0,1900.0,0,0,4,0-10 yrs,3.25,4,2.0,0,Not Renovated
1129575.0,3940.0,0,0,11,11-20 yrs,4.0,4,2.5,0,Not Renovated
369000.0,3060.0,0,0,10,0-10 yrs,2.5,4,1.5,0,Not Renovated
1110000.0,2180.0,0,0,4,0-10 yrs,3.0,4,2.0,0,Not Renovated
357000.0,2990.0,0,0,3,0-10 yrs,2.5,5,2.0,0,Not Renovated
650000.0,1230.0,0,0,16,11-20 yrs,2.75,3,2.0,0,Not Renovated
563500.0,1400.0,0,0,11,11-20 yrs,2.5,3,3.5,0,Not Renovated
345000.0,1680.0,0,0,11,11-20 yrs,2.5,3,2.0,0,Not Renovated
479950.0,2260.0,0,0,6,0-10 yrs,2.0,3,1.0,0,Not Renovated
660000.0,3400.0,0,0,6,0-10 yrs,3.5,4,2.0,0,Not Renovated
800000.0,2760.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
253101.0,1239.0,0,0,9,0-10 yrs,2.0,3,1.0,0,Not Renovated
555000.0,1450.0,0,0,7,0-10 yrs,3.5,3,2.0,0,Not Renovated
240000.0,1200.0,0,0,85,50+ yrs,1.0,4,1.5,0,Not Renovated
380000.0,1200.0,0,0,85,50+ yrs,1.0,4,1.5,0,Not Renovated
239000.0,680.0,0,0,13,11-20 yrs,1.5,2,2.0,0,Not Renovated
760000.0,2060.0,0,0,4,0-10 yrs,3.25,4,2.0,0,Not Renovated
430000.0,2750.0,0,0,7,0-10 yrs,2.5,4,2.0,0,Not Renovated
660000.0,2450.0,0,0,8,0-10 yrs,2.5,3,2.0,0,Not Renovated
399963.0,2620.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
411000.0,800.0,0,0,11,11-20 yrs,2.0,2,2.0,0,Not Renovated
483453.0,2790.0,0,0,4,0-10 yrs,2.75,4,2.0,0,Not Renovated
469950.0,1820.0,0,0,4,0-10 yrs,2.0,3,3.0,0,Not Renovated
504058.0,2910.0,0,0,5,0-10 yrs,2.75,4,2.0,0,Not Renovated
425996.0,2568.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
760005.0,3090.0,0,0,8,0-10 yrs,2.75,4,2.0,0,Not Renovated
699999.0,950.0,0,0,4,0-10 yrs,2.0,2,2.0,0,Not Renovated
749950.0,1340.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
674600.0,2610.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
450000.0,920.0,0,0,10,0-10 yrs,1.5,2,2.0,0,Not Renovated
272000.0,1528.0,0,0,7,0-10 yrs,2.5,3,2.0,0,Not Renovated
450000.0,1120.0,0,0,12,11-20 yrs,1.5,2,2.0,0,Not Renovated
643950.0,1760.0,0,0,3,0-10 yrs,2.25,3,3.0,0,Not Renovated
290000.0,1310.0,0,0,11,11-20 yrs,2.5,3,2.0,0,Not Renovated
378000.0,1650.0,0,0,11,11-20 yrs,2.5,3,3.0,0,Not Renovated
728050.0,2320.0,0,0,10,0-10 yrs,2.5,3,1.0,0,Not Renovated
499160.0,2628.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
536000.0,2520.0,0,0,9,0-10 yrs,2.5,4,2.0,0,Not Renovated
419900.0,2260.0,0,0,6,0-10 yrs,3.5,5,2.0,0,Not Renovated
469000.0,1440.0,0,0,4,0-10 yrs,2.25,3,3.0,0,Not Renovated
374000.0,2185.0,0,0,9,0-10 yrs,2.5,3,2.0,0,Not Renovated
182568.0,1500.0,0,0,4,0-10 yrs,1.5,4,2.0,0,Not Renovated
334888.0,1769.0,0,0,6,0-10 yrs,2.5,3,2.0,0,Not Renovated
799900.0,3330.0,0,0,5,0-10 yrs,4.0,4,2.0,0,Not Renovated
383000.0,2160.0,0,0,8,0-10 yrs,2.5,4,2.0,0,Not Renovated
580000.0,1820.0,0,0,19,11-20 yrs,2.5,3,2.0,0,Not Renovated
351999.0,2370.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,2240.0,0,0,10,0-10 yrs,3.0,3,2.0,0,Not Renovated
312000.0,1780.0,0,0,7,0-10 yrs,2.5,3,2.0,0,Not Renovated
674950.0,2230.0,0,0,7,0-10 yrs,3.5,4,2.0,0,Not Renovated
1110000.0,3300.0,0,0,11,11-20 yrs,2.75,5,2.0,0,Not Renovated
415000.0,1160.0,0,0,11,11-20 yrs,2.5,2,3.0,0,Not Renovated
1129575.0,2850.0,0,0,11,11-20 yrs,3.0,3,2.0,0,Not Renovated
208800.0,1390.0,0,0,9,0-10 yrs,2.5,3,2.0,0,Not Renovated
452000.0,1260.0,0,0,12,11-20 yrs,2.5,2,3.0,0,Not Renovated
837000.0,2760.0,0,0,8,0-10 yrs,2.75,5,2.0,0,Not Renovated
780000.0,2430.0,0,0,5,0-10 yrs,3.5,5,2.0,0,Not Renovated
1129575.0,3310.0,0,0,11,11-20 yrs,3.5,4,2.0,0,Not Renovated
1129575.0,3570.0,0,0,4,0-10 yrs,3.75,5,2.0,0,Not Renovated
369946.0,2420.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
530000.0,2470.0,0,0,9,0-10 yrs,2.75,3,2.0,0,Not Renovated
386000.0,2478.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,1970.0,0,0,9,0-10 yrs,2.5,4,2.0,0,Not Renovated
735000.0,2500.0,0,0,5,0-10 yrs,3.5,4,2.0,0,Not Renovated
1129575.0,4430.0,0,0,4,0-10 yrs,3.25,5,2.0,0,Not Renovated
489950.0,1590.0,0,0,4,0-10 yrs,2.25,3,3.0,0,Not Renovated
357500.0,1440.0,0,0,10,0-10 yrs,3.0,3,2.0,0,Not Renovated
329995.0,2303.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
414000.0,1790.0,0,0,5,0-10 yrs,2.5,3,2.0,0,Not Renovated
533500.0,1720.0,0,0,13,11-20 yrs,3.5,3,2.0,0,Not Renovated
402395.0,2669.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
725000.0,2160.0,0,0,10,0-10 yrs,3.25,4,2.0,0,Not Renovated
1129575.0,4040.0,0,0,11,11-20 yrs,5.25,6,2.0,0,Not Renovated
239800.0,1290.0,0,0,4,0-10 yrs,1.75,2,2.0,0,Not Renovated
616950.0,2810.0,0,0,5,0-10 yrs,3.5,5,2.0,0,Not Renovated
1129575.0,3400.0,0,0,11,11-20 yrs,3.25,4,2.0,0,Not Renovated
435000.0,1080.0,0,0,9,0-10 yrs,2.25,3,2.0,0,Not Renovated
925000.0,3640.0,0,0,13,11-20 yrs,3.25,4,2.0,0,Not Renovated
631500.0,1780.0,0,0,37,31-50 yrs,2.5,2,3.0,0,Not Renovated
399995.0,1140.0,0,0,13,11-20 yrs,1.5,3,3.0,0,Not Renovated
369950.0,1270.0,0,0,12,11-20 yrs,2.0,3,3.0,0,Not Renovated
475000.0,2180.0,0,0,13,11-20 yrs,3.5,5,2.0,0,Not Renovated
353000.0,1912.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
329950.0,2300.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
367000.0,2828.0,0,0,5,0-10 yrs,2.5,3,2.0,0,Not Renovated
447500.0,2425.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
595000.0,2760.0,0,0,3,0-10 yrs,3.25,4,2.0,0,Not Renovated
325000.0,730.0,0,0,9,0-10 yrs,1.0,1,1.0,0,Not Renovated
690000.0,1780.0,0,0,13,11-20 yrs,2.5,2,3.0,0,Not Renovated
329950.0,880.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
399500.0,2560.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
555000.0,2450.0,0,0,11,11-20 yrs,2.5,5,2.0,0,Not Renovated
427000.0,1100.0,0,0,7,0-10 yrs,1.5,2,2.0,0,Not Renovated
375000.0,1140.0,0,0,11,11-20 yrs,2.25,3,3.0,0,Not Renovated
499000.0,930.0,0,0,13,11-20 yrs,1.5,2,2.0,0,Not Renovated
750000.0,2620.0,0,0,5,0-10 yrs,2.5,3,2.0,0,Not Renovated
336900.0,1410.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
555000.0,1950.0,0,0,9,0-10 yrs,2.75,2,3.0,0,Not Renovated
1129575.0,3530.0,0,0,11,11-20 yrs,3.5,4,2.0,0,Not Renovated
999950.0,2290.0,0,0,4,0-10 yrs,3.5,4,2.0,0,Not Renovated
975000.0,2620.0,0,0,9,0-10 yrs,3.0,5,2.0,0,Not Renovated
299000.0,1350.0,0,0,8,0-10 yrs,2.25,3,2.0,0,Not Renovated
479000.0,1446.0,0,0,11,11-20 yrs,2.5,2,2.0,0,Not Renovated
428000.0,1650.0,0,0,11,11-20 yrs,2.5,3,3.0,0,Not Renovated
409000.0,1890.0,0,0,6,0-10 yrs,2.5,3,2.0,0,Not Renovated
798500.0,1610.0,0,0,9,0-10 yrs,3.0,3,3.0,0,Not Renovated
689000.0,3390.0,0,0,12,11-20 yrs,3.5,4,2.0,0,Not Renovated
375000.0,3206.0,0,0,6,0-10 yrs,2.25,6,2.0,0,Not Renovated
775000.0,4130.0,0,0,7,0-10 yrs,3.5,4,2.0,0,Not Renovated
639983.0,2800.0,0,0,4,0-10 yrs,3.0,5,2.0,0,Not Renovated
300000.0,1984.0,0,0,8,0-10 yrs,3.0,4,2.0,0,Not Renovated
627000.0,2750.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
275000.0,1740.0,0,0,8,0-10 yrs,2.75,3,1.0,0,Not Renovated
352800.0,1800.0,0,0,4,0-10 yrs,2.25,4,2.0,0,Not Renovated
565000.0,1540.0,0,0,10,0-10 yrs,2.25,3,3.0,0,Not Renovated
765000.0,1610.0,0,0,3,0-10 yrs,2.25,4,2.0,0,Not Renovated
644000.0,3310.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
461000.0,1270.0,0,0,11,11-20 yrs,1.5,3,3.0,0,Not Renovated
270500.0,2406.0,0,0,12,11-20 yrs,2.5,5,2.0,0,Not Renovated
640000.0,1540.0,0,0,11,11-20 yrs,2.25,2,3.0,0,Not Renovated
457000.0,2820.0,0,0,5,0-10 yrs,2.5,4,2.0,0,Not Renovated
355000.0,2540.0,0,0,4,0-10 yrs,2.5,5,2.0,0,Not Renovated
356000.0,1230.0,0,0,11,11-20 yrs,2.25,2,3.0,0,Not Renovated
425000.0,1900.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
562500.0,2920.0,0,0,11,11-20 yrs,2.75,5,2.0,0,Not Renovated
460000.0,940.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
790000.0,3500.0,0,0,13,11-20 yrs,3.0,4,2.0,0,Not Renovated
401000.0,1270.0,0,0,12,11-20 yrs,2.0,3,3.0,0,Not Renovated
1100000.0,2550.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
850000.0,3070.0,0,0,11,11-20 yrs,3.0,4,2.0,0,Not Renovated
274500.0,1450.0,0,0,8,0-10 yrs,2.25,3,2.0,0,Not Renovated
1129575.0,4230.0,0,0,10,0-10 yrs,3.5,5,2.0,0,Not Renovated
808000.0,3480.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
312000.0,1220.0,0,0,9,0-10 yrs,2.25,3,2.0,0,Not Renovated
320000.0,1200.0,0,0,13,11-20 yrs,2.25,3,3.0,0,Not Renovated
410000.0,2150.0,0,0,5,0-10 yrs,2.5,3,2.0,0,Not Renovated
725000.0,3690.0,0,0,17,11-20 yrs,3.5,3,2.0,0,Not Renovated
335000.0,1900.0,0,0,11,11-20 yrs,2.5,4,2.0,0,Not Renovated
519990.0,1320.0,0,0,4,0-10 yrs,3.25,4,2.0,0,Not Renovated
533112.0,2790.0,0,0,5,0-10 yrs,2.75,4,2.0,0,Not Renovated
274900.0,1936.0,0,0,4,0-10 yrs,2.0,3,2.0,0,Not Renovated
325000.0,1150.0,0,0,5,0-10 yrs,2.25,2,2.0,0,Not Renovated
350000.0,2040.0,0,0,7,0-10 yrs,2.5,4,2.0,0,Not Renovated
550000.0,2470.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
311850.0,1890.0,0,0,4,0-10 yrs,2.5,4,2.0,0,Not Renovated
526000.0,1419.0,0,0,11,11-20 yrs,2.5,3,2.5,0,Not Renovated
375000.0,2250.0,0,0,6,0-10 yrs,2.5,4,2.0,0,Not Renovated
299999.0,1160.0,0,0,11,11-20 yrs,2.25,3,2.0,0,Not Renovated
436000.0,1200.0,0,0,10,0-10 yrs,2.5,3,2.0,0,Not Renovated
303000.0,2056.0,0,0,4,0-10 yrs,2.5,3,2.0,0,Not Renovated
525000.0,1040.0,0,0,6,0-10 yrs,2.5,2,2.0,0,Not Renovated
